client_id,total_purchases,total_items,average_spent,seasonal_customer,target
1515915625490291675,516,774,2499.0,0,0
1515915625490291713,876,1314,374.0,0,0
1515915625490291775,1226,1226,804.5,0,0
1515915625490291855,258,258,399.0,0,0
1515915625490291870,1323,2268,1774.5714285714287,0,0
1515915625490292115,277,554,699.0,0,0
1515915625490292626,114,228,2099.0,0,0
1515915625490293446,1,1,1499.0,0,0
1515915625490293683,177,177,399.0,0,0
1515915625490293940,147,294,1399.0,1,0
1515915625490294170,539,539,1999.0,0,0
1515915625490295600,1398,1398,319.0,0,0
1515915625490296525,353,706,1400.0,0,0
1515915625490296707,426,852,2374.25,0,0
1515915625490296929,66,330,1499.0,0,0
1515915625490297486,104,312,889.0,0,0
1515915625490298738,468,468,1932.3333333333333,0,0
1515915625490299093,432,432,799.0,0,0
1515915625490299590,195,390,5999.0,1,0
1515915625490299854,407,814,1404.0,0,0
1515915625490300015,363,363,699.0,0,0
1515915625490300040,414,414,999.3333333333334,0,0
1515915625490300250,100,200,699.0,0,0
1515915625490300421,304,304,699.0,0,0
1515915625490300492,157,157,2999.0,0,0
1515915625490300513,367,734,735.0,0,0
1515915625490300918,165,165,1399.0,0,0
1515915625490300939,164,164,1299.0,0,0
1515915625490301033,273,273,799.0,1,0
1515915625490301084,71,284,174.0,0,0
1515915625490301193,433,866,2599.0,0,0
1515915625490301289,387,387,1799.0,0,0
1515915625490301811,150,150,999.0,0,0
1515915625490301949,136,272,700.0,0,0
1515915625490302839,314,628,1249.0,0,0
1515915625490303235,138,138,1899.0,0,0
1515915625490303286,2824,7766,1387.625,0,0
1515915625490304109,106,424,2532.25,0,0
1515915625490304401,251,502,599.0,0,0
1515915625490305071,558,558,2299.0,0,0
1515915625490305294,402,3618,2149.0,1,0
1515915625490305346,53,106,2099.0,0,0
1515915625490305375,732,3294,479.1666666666667,0,0
1515915625490305495,345,345,1799.0,0,0
1515915625490305959,147,147,1199.0,0,0
1515915625490305973,252,252,3249.0,0,0
1515915625490305988,796,796,799.0,0,0
1515915625490306112,121,121,999.0,0,0
1515915625490306237,106,318,699.0,0,0
1515915625490306887,420,4200,1759.0,0,0
1515915625490307513,274,548,6499.0,1,0
1515915625490309917,1048,2096,1695.5,0,0
1515915625490310118,85,170,1330.0,0,0
1515915625490310227,171,171,1999.0,0,0
1515915625490310402,640,1280,579.25,0,0
1515915625490311313,520,1040,682.25,0,1
1515915625490311497,293,586,1540.0,0,0
1515915625490311768,440,440,2749.0,0,0
1515915625490311979,846,1692,2749.0,0,0
1515915625490313379,525,1400,390.3333333333333,0,0
1515915625490313415,1002,2004,699.3333333333334,0,0
1515915625490313572,219,219,999.0,0,0
1515915625490313599,373,373,1499.0,0,0
1515915625490314138,273,273,599.0,1,0
1515915625490314216,950,1900,804.0,0,0
1515915625490314343,403,403,1499.0,0,0
1515915625490314859,353,706,2999.0,0,0
1515915625490315837,1701,2268,1799.0,0,0
1515915625490316108,502,1004,727.5,0,0
1515915625490316375,207,207,999.0,0,0
1515915625490316633,102,102,899.0,0,0
1515915625490316951,2655,2655,1699.0,0,0
1515915625490317689,452,452,1949.0,0,0
1515915625490317710,197,197,499.0,0,0
1515915625490317711,442,884,2399.0,0,0
1515915625490317823,309,618,1499.0,1,0
1515915625490317955,242,242,1499.0,0,0
1515915625490318113,497,3976,66.0,0,0
1515915625490318118,175,175,1999.0,0,0
1515915625490318520,515,1545,1365.6666666666667,0,0
1515915625490318542,750,4000,104.33333333333333,0,0
1515915625490318609,126,252,1049.0,0,0
1515915625490318612,928,928,1574.0,0,0
1515915625490319467,529,1058,1699.5,0,0
1515915625490319718,1408,2112,624.0,0,0
1515915625490320181,660,1320,2111.0,0,0
1515915625490320305,234,234,1999.0,0,0
1515915625490320532,228,228,1799.0,0,0
1515915625490320633,240,480,999.3333333333334,0,0
1515915625490320752,89,89,1699.0,0,0
1515915625490320758,892,1338,2224.0,1,0
1515915625490320878,298,298,1499.0,0,0
1515915625490321005,324,324,699.0,0,0
1515915625490321054,2,8,119.25,0,0
1515915625490321055,360,720,949.0,0,0
1515915625490321891,436,872,496.5,1,0
1515915625490321951,1060,2120,2099.0,0,0
1515915625490322131,293,1172,4249.0,0,0
1515915625490322221,2439,4878,2562.8333333333335,0,0
1515915625490322327,62,186,299.0,0,0
1515915625490322628,352,352,599.0,0,0
1515915625490322897,630,945,399.0,0,0
1515915625490323428,798,2128,821.8333333333334,1,0
1515915625490323641,89,445,2799.2,0,0
1515915625490323899,177,177,999.0,0,0
1515915625490323956,495,495,4499.0,0,0
1515915625490325438,422,1688,69.16666666666666,0,0
1515915625490326473,556,834,723.0,0,0
1515915625490327632,252,1008,2299.0,0,0
1515915625490327737,374,1496,1820.0,0,0
1515915625490328494,371,742,280.0,0,0
1515915625490328964,1,3,3299.3333333333335,0,0
1515915625490328991,1200,2400,587.25,0,0
1515915625490329368,188,188,399.0,0,0
1515915625490329740,3036,3036,1749.0,0,0
1515915625490330166,269,269,1499.0,0,0
1515915625490330694,620,1860,565.5833333333334,0,0
1515915625490330938,720,1440,3499.0,0,0
1515915625490331057,432,432,3249.0,0,0
1515915625490331084,162,162,1515.6666666666667,0,0
1515915625490331527,616,2002,658.25,0,0
1515915625490331605,470,1645,1765.6666666666667,0,0
1515915625490331611,628,628,1199.0,0,0
1515915625490332126,333,666,2799.0,1,0
1515915625490332156,526,1315,1099.0,0,0
1515915625490332166,744,2604,89.1,0,0
1515915625490334229,347,694,676.0,1,0
1515915625490334476,180,360,999.0,0,0
1515915625490334531,251,502,104.0,0,0
1515915625490334607,668,1002,699.0,0,0
1515915625490334805,371,371,2999.0,0,0
1515915625490334839,401,401,2499.0,0,0
1515915625490334876,17980,29000,548.3440860215053,0,1
1515915625490335006,314,314,1599.0,0,0
1515915625490335076,267,267,329.0,0,0
1515915625490335269,221,442,3199.0,0,0
1515915625490335406,132,132,70.0,0,0
1515915625490335535,400,1200,804.5,1,0
1515915625490335582,612,1224,1959.0,0,0
1515915625490336551,260,520,2099.0,0,0
1515915625490336595,159,159,1499.0,0,0
1515915625490336800,1194,4378,864.1666666666666,0,0
1515915625490336846,286,286,699.0,0,0
1515915625490337627,382,382,1149.0,1,0
1515915625490337793,340,340,999.0,1,0
1515915625490337882,962,962,2249.0,0,0
1515915625490338013,330,330,1649.0,1,0
1515915625490338375,868,868,524.0,0,0
1515915625490338902,302,302,1999.0,0,0
1515915625490338983,692,2768,475.83333333333326,0,0
1515915625490339031,102,153,3524.0,0,0
1515915625490339064,65,65,599.0,0,0
1515915625490339319,318,1272,799.0,1,0
1515915625490340057,248,496,1299.0,1,0
1515915625490340118,301,602,777.5,0,0
1515915625490340137,536,1072,699.0,0,0
1515915625490340412,195,390,1049.0,0,0
1515915625490341296,4550,6370,1219.0,0,0
1515915625490341736,612,1836,629.0,1,0
1515915625490342640,153,153,1599.0,0,0
1515915625490342720,488,732,1249.0,0,0
1515915625490342777,522,783,5499.0,0,0
1515915625490342807,124,124,1499.0,0,0
1515915625490343150,492,984,1860.125,0,0
1515915625490343573,316,316,399.0,0,0
1515915625490343786,275,275,599.0,0,0
1515915625490344395,460,460,1699.0,0,0
1515915625490344423,231,462,1274.5,0,0
1515915625490344501,179,179,999.0,0,0
1515915625490345109,266,532,2449.0,0,0
1515915625490345513,103,103,3999.0,0,0
1515915625490345779,79,158,1049.0,0,0
1515915625490346295,1240,1240,774.0,0,0
1515915625490347419,864,3024,621.3928571428571,0,0
1515915625490347810,766,1532,542.0,0,0
1515915625490347882,173,173,1899.0,0,0
1515915625490348172,110,264,83.3,0,0
1515915625490348444,363,363,1999.0,0,0
1515915625490348578,166,166,2199.0,0,0
1515915625490349496,447,894,3066.0,0,0
1515915625490350219,447,447,1999.0,0,0
1515915625490350478,223,223,1999.0,0,0
1515915625490350630,187,187,559.0,0,0
1515915625490350946,506,506,1524.0,0,0
1515915625490351106,116,348,4549.0,0,0
1515915625490351132,1332,1332,1965.6666666666667,0,0
1515915625490351650,296,1776,826.6666666666666,1,0
1515915625490351719,419,419,1799.0,0,0
1515915625490351726,661,1322,3499.0,0,0
1515915625490352184,382,573,649.0,0,0
1515915625490352306,1,2,2099.0,0,0
1515915625490352441,7518,58533,997.9740800865801,0,0
1515915625490352841,177,177,999.0,0,0
1515915625490352843,1002,2004,1.0,0,0
1515915625490353160,343,686,999.0,1,0
1515915625490353260,562,1124,1199.0,0,0
1515915625490353498,157,942,1096.0,0,0
1515915625490353829,188,188,3499.0,0,0
1515915625490353979,187,374,599.0,0,0
1515915625490354490,606,606,2499.3333333333335,0,0
1515915625490354511,252,504,1499.0,0,0
1515915625490355626,383,766,1049.0,1,0
1515915625490355804,295,295,420.0,0,0
1515915625490356128,1014,3042,1189.25,1,0
1515915625490357016,227,227,2199.0,0,0
1515915625490357183,325,650,599.0,0,0
1515915625490357239,323,323,2199.0,0,0
1515915625490357502,45,45,1999.0,0,0
1515915625490357526,224,224,1499.0,0,0
1515915625490357691,195,585,799.0,0,0
1515915625490358402,612,1836,700.25,0,0
1515915625490358539,202,202,999.0,0,0
1515915625490359565,522,522,1249.0,0,0
1515915625490360088,57,171,2499.0,0,0
1515915625490360284,414,414,1400.0,0,0
1515915625490360394,359,2154,1599.3333333333333,0,0
1515915625490360947,802,802,1149.0,0,0
1515915625490361049,429,429,1265.6666666666667,0,0
1515915625490361140,277,554,1999.0,0,0
1515915625490361839,278,417,999.0,0,0
1515915625490361923,426,852,443.0,1,0
1515915625490364003,322,322,2499.0,0,0
1515915625490364388,75,300,1224.0,0,0
1515915625490364867,255,765,1799.0,0,0
1515915625490365297,460,920,2399.0,0,0
1515915625490365390,993,1986,1469.0,0,0
1515915625490365518,240,240,799.0,0,0
1515915625490365615,856,2568,891.75,0,0
1515915625490366073,550,2200,7832.5,0,1
1515915625490366167,318,636,276.5,0,0
1515915625490366241,282,423,2239.25,0,0
1515915625490366448,273,546,1799.0,1,0
1515915625490366455,549,915,524.0,0,0
1515915625490366682,367,2202,1432.666666666667,0,0
1515915625490366834,90,90,2499.0,0,0
1515915625490366847,909,909,615.6666666666666,0,0
1515915625490366905,213,639,2065.6666666666665,0,0
1515915625490367071,450,900,1494.5,1,0
1515915625490367074,1215,1215,565.6666666666666,0,0
1515915625490367118,288,576,599.0,0,0
1515915625490367592,663,663,1299.0,0,0
1515915625490367850,684,1368,2832.3333333333335,0,0
1515915625490367926,106,318,244.66666666666666,0,0
1515915625490368111,133,133,3999.0,0,0
1515915625490368151,233,466,2199.0,0,0
1515915625490368455,660,1056,1799.0,0,0
1515915625490368529,74,74,1999.0,0,0
1515915625490370058,246,246,1499.0,0,0
1515915625490370314,133,266,1820.0,0,0
1515915625490370342,1268,1268,1299.0,0,0
1515915625490371042,396,396,1999.0,0,0
1515915625490371279,201,603,599.0,0,0
1515915625490372212,429,1716,699.5,1,0
1515915625490374494,213,213,599.0,0,0
1515915625490374940,984,2624,865.6666666666666,0,0
1515915625490374951,1580,3160,833.375,1,0
1515915625490375318,380,760,1679.5,0,0
1515915625490375828,163,163,1999.0,0,0
1515915625490376217,1072,1072,2299.0,0,0
1515915625490376681,296,888,999.0,0,0
1515915625490377307,776,776,1999.0,0,0
1515915625490377422,1757,4518,1519.2142857142858,0,0
1515915625490377899,305,305,2499.0,0,0
1515915625490378183,295,295,2449.0,0,0
1515915625490378483,123,246,2659.3333333333335,1,0
1515915625490378822,437,437,4399.0,1,0
1515915625490379271,21,21,599.0,0,0
1515915625490379587,1083,3610,233.0,0,0
1515915625490380425,99,99,1999.0,1,0
1515915625490380755,363,726,699.0,0,0
1515915625490380833,574,574,1299.0,0,1
1515915625490380936,181,181,2999.0,0,0
1515915625490381037,260,520,2099.0,0,0
1515915625490381208,304,304,1199.0,0,0
1515915625490382428,472,472,1199.0,0,0
1515915625490382443,208,208,2999.0,0,0
1515915625490382555,547,1094,2199.0,0,0
1515915625490382693,9,9,9999.0,0,0
1515915625490382835,346,346,1899.0,0,0
1515915625490382950,331,662,1271.5,0,0
1515915625490382990,215,430,1049.0,1,0
1515915625490383354,175,350,1929.5,0,0
1515915625490383496,366,2196,666.0,1,0
1515915625490383664,179,358,1749.0,0,0
1515915625490383677,1040,2860,649.3,0,0
1515915625490383697,420,840,1399.0,0,0
1515915625490383730,315,630,249.0,0,0
1515915625490383877,183,366,1226.5,0,0
1515915625490383886,225,1350,266.0,0,0
1515915625490384024,36,36,1499.0,0,0
1515915625490384123,100,250,324.0,0,0
1515915625490385567,984,1312,2465.6666666666665,0,0
1515915625490385831,868,3472,1609.25,1,0
1515915625490386341,586,586,1449.0,0,0
1515915625490386811,469,3283,225.28571428571428,0,0
1515915625490386942,34,68,1399.0,1,0
1515915625490387463,420,420,1570.0,0,0
1515915625490387774,174,174,1699.0,0,0
1515915625490388267,379,758,699.0,0,0
1515915625490388492,449,449,1999.0,0,0
1515915625490388541,684,1026,2174.5,0,0
1515915625490388550,198,198,1799.0,0,0
1515915625490388903,365,730,1400.0,0,0
1515915625490390124,139,278,1959.0,1,0
1515915625490390397,2088,6264,910.2083333333334,0,0
1515915625490390710,329,1316,1679.5,0,0
1515915625490390852,166,166,799.0,0,0
1515915625490391289,708,1652,626.0,0,0
1515915625490391643,563,563,1299.0,0,0
1515915625490391849,406,406,1999.0,0,0
1515915625490392302,151,302,399.0,0,0
1515915625490392473,120,120,499.0,0,0
1515915625490392862,226,226,1999.0,0,0
1515915625490393052,499,998,1399.0,0,0
1515915625490393974,333,999,1365.6666666666667,0,0
1515915625490394193,223,223,2699.0,0,0
1515915625490394640,17,17,999.0,0,0
1515915625490395439,233,233,1999.0,0,0
1515915625490396101,886,1329,1860.0,0,0
1515915625490396254,277,277,1999.0,0,0
1515915625490396926,302,604,1299.0,1,0
1515915625490397087,474,948,70.0,0,0
1515915625490397357,1008,1344,1032.3333333333333,0,0
1515915625490397390,534,534,2999.0,0,0
1515915625490397975,527,527,999.0,0,0
1515915625490398409,85,170,3399.0,0,0
1515915625490398788,298,596,586.5,0,0
1515915625490399036,534,534,224.0,0,0
1515915625490399138,2230,4014,145.9,0,0
1515915625490399375,294,588,769.0,0,0
1515915625490399669,864,864,1083.0,0,0
1515915625490399923,1554,2331,1419.0833333333333,0,0
1515915625490400026,289,289,1999.0,0,0
1515915625490400583,201,402,700.0,0,1
1515915625490401048,249,249,1999.0,0,0
1515915625490401270,557,1114,1349.0,0,0
1515915625490401320,95,190,7272.0,0,0
1515915625490401595,197,197,2799.0,1,0
1515915625490402103,634,1268,1499.0,0,0
1515915625490402420,428,428,1149.0,0,0
1515915625490402940,52,104,800.0,0,0
1515915625490403388,372,372,865.6666666666666,0,0
1515915625490403631,538,538,2499.0,0,0
1515915625490405002,171,456,724.0,0,0
1515915625490405462,223,223,1119.0,0,0
1515915625490405620,1140,2280,398.4,1,0
1515915625490406211,570,2565,1483.6666666666667,0,0
1515915625490407260,1168,2920,1869.0,0,0
1515915625490407599,166,166,1499.0,0,0
1515915625490407810,259,259,1699.0,0,0
1515915625490408118,442,442,2199.0,0,0
1515915625490408295,397,397,2499.0,0,0
1515915625490408535,1152,2304,792.6666666666666,0,0
1515915625490408575,263,263,1799.0,0,0
1515915625490408936,338,676,799.0,0,0
1515915625490409098,258,258,799.0,0,0
1515915625490409450,374,374,2499.0,0,0
1515915625490409549,554,831,1041.0,0,0
1515915625490409712,128,512,2311.5,0,0
1515915625490410071,1800,3600,1499.0,0,0
1515915625490410227,2527,6859,1203.0,0,0
1515915625490410254,732,4026,1138.1333333333332,1,0
1515915625490410368,686,686,1499.0,0,0
1515915625490410441,5792,12308,648.5625,0,0
1515915625490410653,882,2940,769.8888888888889,0,0
1515915625490410710,555,555,3999.0,0,1
1515915625490410752,201,201,599.0,0,0
1515915625490410908,134,134,1699.0,0,0
1515915625490411055,702,1404,366.0,1,0
1515915625490411251,391,391,4899.0,1,0
1515915625490411291,244,244,699.0,0,0
1515915625490411494,464,464,2899.0,0,0
1515915625490411867,460,460,1050.0,0,0
1515915625490412001,244,366,693.0,0,0
1515915625490412364,59,59,1299.0,0,0
1515915625490412661,468,468,1899.0,0,0
1515915625490412717,461,461,999.0,0,0
1515915625490413064,670,670,1999.0,0,0
1515915625490413308,567,567,632.3333333333334,0,0
1515915625490413483,110,220,1574.5,0,0
1515915625490413534,197,197,1499.0,0,0
1515915625490414327,172,688,168.0,1,0
1515915625490414395,824,824,1399.0,0,0
1515915625490414464,221,221,2499.0,0,0
1515915625490414854,260,260,3499.0,0,0
1515915625490415116,1110,3330,1178.9333333333334,0,0
1515915625490415676,213,213,1299.0,0,0
1515915625490417025,57,114,979.0,0,0
1515915625490417553,227,454,699.0,1,0
1515915625490418576,203,406,1400.0,0,0
1515915625490419002,465,465,999.0,0,0
1515915625490419416,298,5364,37.611111111111114,0,0
1515915625490420564,1052,1578,1799.0,0,0
1515915625490420760,1152,1152,999.0,0,0
1515915625490422298,674,2696,1934.0,0,0
1515915625490424315,133,532,1644.5,1,0
1515915625490424415,528,792,649.0,0,0
1515915625490425051,323,323,1189.0,1,0
1515915625490425236,520,1300,769.0,0,0
1515915625490425512,269,269,2316.0,0,0
1515915625490425815,430,430,599.0,0,0
1515915625490425833,421,842,4854.5,0,0
1515915625490426248,1158,4053,104.10000000000001,0,0
1515915625490426468,578,867,999.0,0,0
1515915625490426808,211,211,999.0,0,0
1515915625490426888,820,3280,1400.75,0,0
1515915625490427443,654,654,3749.0,0,0
1515915625490428030,365,730,2700.0,0,0
1515915625490428977,167,334,799.0,0,0
1515915625490429032,156,468,199.0,0,0
1515915625490429335,272,544,1249.0,0,0
1515915625490429546,218,218,599.0,0,0
1515915625490430921,297,594,4999.0,0,0
1515915625490430972,278,278,1299.0,0,0
1515915625490431220,196,392,999.0,1,0
1515915625490431642,37,37,1799.0,0,0
1515915625490431868,370,370,999.0,0,0
1515915625490432021,432,432,688.0,0,0
1515915625490432050,147,147,999.0,0,0
1515915625490432087,1806,5418,697.0,0,0
1515915625490432681,1122,1122,1799.0,0,0
1515915625490433915,372,744,2499.0,0,0
1515915625490434188,274,548,559.0,0,0
1515915625490434306,221,221,699.0,0,0
1515915625490434374,616,2156,1224.0,0,0
1515915625490434439,335,335,1489.0,0,0
1515915625490434546,476,476,345.0,0,0
1515915625490434648,330,330,3999.0,0,0
1515915625490434670,222,888,1346.25,0,0
1515915625490434677,109,218,1655.0,0,0
1515915625490434716,107,107,999.0,0,0
1515915625490435192,168,168,1499.0,0,0
1515915625490435723,292,438,1499.0,0,0
1515915625490435780,441,882,1049.0,0,0
1515915625490435854,852,852,499.0,0,0
1515915625490435912,209,418,2399.0,0,0
1515915625490436396,345,1380,849.0,0,0
1515915625490436475,1122,2244,941.5,0,0
1515915625490436518,386,1544,2165.833333333333,0,0
1515915625490436641,756,756,3499.0,0,0
1515915625490437477,287,3157,2666.0,0,0
1515915625490437721,214,214,2199.0,0,0
1515915625490437928,642,642,1799.0,0,0
1515915625490438245,389,778,1049.0,1,0
1515915625490438387,161,161,1299.0,0,0
1515915625490438584,344,516,1874.0,1,0
1515915625490439332,573,955,1199.0,0,0
1515915625490439352,621,621,499.0,0,0
1515915625490439414,393,1310,1826.888888888889,1,0
1515915625490439513,383,383,1049.0,0,0
1515915625490439683,466,1864,1119.5,1,0
1515915625490439748,203,406,6249.0,0,0
1515915625490440118,1440,3456,886.8,0,0
1515915625490440390,325,3250,407.4,0,0
1515915625490441026,93,93,599.0,0,0
1515915625490441487,1220,1220,1839.0,0,0
1515915625490441494,150,300,1999.0,0,0
1515915625490442476,163,163,2499.0,0,0
1515915625490444132,732,1464,1749.0,0,0
1515915625490444160,1875,3375,869.75,0,0
1515915625490445097,423,846,766.0,0,0
1515915625490445334,508,1524,632.3333333333334,0,0
1515915625490445545,68,136,1649.0,0,0
1515915625490446414,207,207,1499.0,0,0
1515915625490446805,738,1476,2065.6666666666665,0,0
1515915625490446890,1,4,413.5,0,0
1515915625490447649,210,210,1499.0,0,0
1515915625490447841,113,113,2499.0,0,0
1515915625490447905,1368,3078,828.75,0,0
1515915625490448296,1632,1632,999.0,0,0
1515915625490449311,1146,1146,1899.0,1,0
1515915625490449703,291,291,549.0,0,0
1515915625490449805,417,834,1376.7777777777778,0,0
1515915625490449877,182,182,1299.0,1,0
1515915625490450153,86,172,458.5,0,0
1515915625490451089,220,880,3874.0,0,0
1515915625490452202,168,252,2140.75,0,0
1515915625490452337,8,32,399.0,0,0
1515915625490452342,363,363,2299.0,0,0
1515915625490452479,575,1150,1350.0,0,0
1515915625490452717,72,72,2499.0,0,0
1515915625490452927,83,83,499.0,0,0
1515915625490452974,454,1362,751.75,0,0
1515915625490453113,464,464,1999.0,0,0
1515915625490453200,251,502,2240.0,0,0
1515915625490453260,190,190,2449.0,0,0
1515915625490454808,436,872,1849.0,0,0
1515915625490454833,884,884,3249.0,0,0
1515915625490454899,106,106,499.0,0,0
1515915625490455859,246,492,420.0,0,0
1515915625490455907,178,356,1749.0,0,0
1515915625490456600,427,854,1749.0,1,0
1515915625490456707,353,706,699.0,0,0
1515915625490456823,471,942,2899.0,0,0
1515915625490457896,185,185,1799.0,0,0
1515915625490457975,247,247,1699.0,0,0
1515915625490458035,53,212,1049.0,0,0
1515915625490458689,117,234,2449.0,1,0
1515915625490458912,125,250,2974.0,0,0
1515915625490458918,370,370,2799.0,0,0
1515915625490459173,256,256,499.0,0,0
1515915625490459472,303,2121,323.0,0,0
1515915625490459914,448,448,1400.0,0,0
1515915625490461859,122,244,2799.0,0,0
1515915625490462367,261,261,1999.0,0,0
1515915625490462803,124,124,1299.0,0,0
1515915625490463926,2814,5628,967.8571428571429,0,1
1515915625490464184,114,228,1819.0,0,0
1515915625490464551,282,282,775.0,0,0
1515915625490465070,1508,1508,2149.0,0,0
1515915625490465092,224,448,2309.0,0,0
1515915625490465114,904,1356,411.5,0,0
1515915625490465330,344,344,7499.0,0,0
1515915625490465489,399,798,2060.3333333333335,0,0
1515915625490465517,260,260,799.0,0,0
1515915625490465776,113,226,939.0,0,0
1515915625490466457,219,219,1299.0,0,0
1515915625490467158,321,321,599.0,0,0
1515915625490467710,2472,3708,1230.25,0,0
1515915625490467733,1228,1228,849.0,0,0
1515915625490469828,165,330,599.0,1,0
1515915625490469852,1790,2148,649.0,0,0
1515915625490469941,413,1239,265.6666666666667,0,0
1515915625490470028,178,178,1999.0,0,0
1515915625490470244,212,212,29.0,1,0
1515915625490470480,363,726,443.8333333333333,0,0
1515915625490470556,309,309,1299.0,0,0
1515915625490470875,565,1130,1999.0,0,0
1515915625490471461,141,564,1189.0,1,0
1515915625490471659,185,555,3126.0,0,0
1515915625490471841,676,1014,1524.0,0,0
1515915625490472040,450,900,453.0,0,0
1515915625490472073,740,3700,1094.25,1,0
1515915625490472316,848,4346,398.70694444444445,1,0
1515915625490472400,125,250,99.0,0,0
1515915625490472631,138,138,2499.0,0,0
1515915625490472661,526,1052,511.75,1,0
1515915625490472677,164,164,999.0,0,0
1515915625490472892,324,1296,909.5,0,0
1515915625490473142,224,224,999.0,0,0
1515915625490473669,380,380,599.0,0,0
1515915625490473785,189,378,747.0,0,0
1515915625490474056,624,1248,1924.5,0,0
1515915625490474181,1923,3846,199.33333333333334,0,0
1515915625490474883,790,1580,874.5,1,0
1515915625490474922,188,188,1499.0,0,0
1515915625490475136,189,189,2299.0,1,0
1515915625490475255,284,426,1674.0,0,0
1515915625490475643,492,1230,936.5,0,0
1515915625490476321,300,750,749.0,0,0
1515915625490476486,534,801,155.0,0,0
1515915625490476595,344,688,2636.75,0,0
1515915625490476677,1116,2976,66.33333333333333,0,0
1515915625490477343,139,278,1699.0,0,0
1515915625490477499,350,700,1260.0,1,0
1515915625490477675,325,325,1699.0,0,0
1515915625490478845,413,413,699.0,0,0
1515915625490478894,1012,2024,1099.0,0,0
1515915625490479296,749,4494,66.0,0,0
1515915625490480136,161,483,6665.666666666668,0,0
1515915625490480268,800,800,1999.0,0,0
1515915625490482871,168,504,99.0,1,0
1515915625490483215,284,852,2031.5,0,0
1515915625490483960,620,620,1299.0,0,0
1515915625490484190,114,570,479.5,0,0
1515915625490484434,572,572,560.0,0,0
1515915625490484888,832,1248,336.5,0,0
1515915625490485041,252,252,1499.0,0,0
1515915625490485061,1148,3444,912.0625,0,0
1515915625490485299,819,819,2399.0,0,0
1515915625490485372,1032,1376,1682.3333333333333,0,0
1515915625490485667,251,251,799.0,0,0
1515915625490486049,306,306,1999.0,1,0
1515915625490486189,216,216,1499.0,0,0
1515915625490486190,357,357,1499.0,0,0
1515915625490486205,1140,1900,1949.2222222222224,0,0
1515915625490486386,147,147,1999.0,0,0
1515915625490486628,236,236,2999.0,0,0
1515915625490487252,232,464,999.0,0,0
1515915625490487404,204,408,699.0,0,0
1515915625490487510,484,4356,99.0,0,0
1515915625490487531,4320,6240,1022.0555555555555,0,0
1515915625490488005,196,392,1949.0,0,0
1515915625490488126,592,1776,1132.3333333333333,0,0
1515915625490488136,600,1050,854.25,0,1
1515915625490488339,313,1252,3274.25,0,0
1515915625490488471,291,291,2399.0,0,0
1515915625490488504,140,140,699.0,0,0
1515915625490488658,526,2630,192.70000000000002,0,0
1515915625490488764,377,1508,1399.5,0,0
1515915625490489198,214,428,549.0,0,0
1515915625490489349,221,1989,1322.7777777777778,0,0
1515915625490489884,121,121,7499.0,0,0
1515915625490489937,594,2376,1484.125,0,0
1515915625490490162,240,240,2999.0,0,0
1515915625490490332,32,32,1999.0,0,0
1515915625490491249,369,369,999.0,0,0
1515915625490491994,391,1564,699.5,1,0
1515915625490492797,225,450,3849.0,0,0
1515915625490493498,612,1224,3749.0,0,0
1515915625490493732,369,369,999.0,0,0
1515915625490494258,842,842,1149.0,0,0
1515915625490495190,1056,1056,1599.5,0,0
1515915625490495329,506,506,3899.0,0,0
1515915625490495584,216,432,1399.3333333333333,0,0
1515915625490496022,282,846,1466.0,0,0
1515915625490496259,490,735,1153.0,0,0
1515915625490496273,282,423,849.0,0,0
1515915625490496362,1860,3255,1749.25,0,0
1515915625490496380,458,687,2899.0,0,0
1515915625490496640,1503,1503,989.0,0,0
1515915625490496929,834,834,1732.3333333333333,0,0
1515915625490496949,99,198,2999.0,0,0
1515915625490497213,391,782,3149.0,1,0
1515915625490497310,628,942,1411.5,0,0
1515915625490497442,203,203,1699.0,0,0
1515915625490497489,110,165,2249.0,0,1
1515915625490497894,2400,4000,1063.6666666666667,0,0
1515915625490497928,846,846,1165.6666666666667,0,0
1515915625490497984,1075,3870,1393.1,0,0
1515915625490498032,1284,2568,1748.75,0,0
1515915625490498325,312,624,699.0,0,0
1515915625490498497,94,188,1259.0,0,0
1515915625490498534,99,198,4999.0,0,0
1515915625490498643,52,104,1399.0,0,0
1515915625490498706,260,520,1699.0,0,0
1515915625490498806,203,203,1299.0,0,0
1515915625490499012,326,652,1049.0,0,0
1515915625490499051,117,117,2999.0,0,0
1515915625490499099,494,988,871.5,0,0
1515915625490499859,176,352,1329.0,1,0
1515915625490499933,279,558,1499.0,0,0
1515915625490500103,204,204,2599.0,0,0
1515915625490500237,223,446,1499.0,0,0
1515915625490500406,592,1036,1590.7083333333335,0,0
1515915625490500699,214,428,2999.0,1,0
1515915625490501442,560,840,749.0,0,0
1515915625490501450,1155,4620,2149.6111111111113,0,0
1515915625490501629,220,440,1259.5,1,0
1515915625490502137,222,296,582.3333333333334,0,1
1515915625490502519,725,725,759.0,0,0
1515915625490502678,86,86,999.0,0,0
1515915625490502717,208,312,1649.0,0,0
1515915625490503288,325,650,700.0,0,0
1515915625490503590,215,430,3149.0,0,0
1515915625490504415,105,105,1499.0,0,0
1515915625490504435,266,399,3524.0,0,0
1515915625490504986,386,386,649.0,0,0
1515915625490505154,698,1047,2817.0,0,0
1515915625490505203,658,658,1599.0,0,0
